ID,type,colour,n,hectares,sq_km,ORC,name
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,363,32.67,0.3267,9510,PINE LE MORAY PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,8,0.72,0.0072,9510,PINE LE MORAY PARK
1,Wetland,#6BA38A,5,0.44999999999999996,0.0045,9510,PINE LE MORAY PARK
1,Urban,#DB2126,1,0.09,9e-4,9510,PINE LE MORAY PARK
1,Temperate or sub-polar needleleaf forest,#003D00,327005,29430.45,294.3045,9793,RUBYROCK LAKE PARK
1,Mixed forest,#5C752B,70848,6376.32,63.7632,9793,RUBYROCK LAKE PARK
1,Water,#4D70A3,21191,1907.1899999999998,19.0719,9793,RUBYROCK LAKE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,13685,1231.6499999999999,12.316499999999998,9793,RUBYROCK LAKE PARK
1,Temperate or sub-polar shrubland,#B38A33,8183,736.47,7.3647,9793,RUBYROCK LAKE PARK
1,Temperate or sub-polar grassland,#E0CF8A,802,72.17999999999999,0.7217999999999999,9793,RUBYROCK LAKE PARK
1,Barren lands,#A8ABAD,95,8.549999999999999,0.08549999999999999,9793,RUBYROCK LAKE PARK
1,Wetland,#6BA38A,24,2.16,0.0216,9793,RUBYROCK LAKE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,357758,32198.219999999998,321.9822,9548,GRANBY PARK
1,Temperate or sub-polar grassland,#E0CF8A,36817,3313.5299999999997,33.1353,9548,GRANBY PARK
1,Temperate or sub-polar shrubland,#B38A33,34196,3077.64,30.7764,9548,GRANBY PARK
1,Barren lands,#A8ABAD,11085,997.65,9.9765,9548,GRANBY PARK
1,Mixed forest,#5C752B,8821,793.89,7.9389,9548,GRANBY PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,2839,255.51,2.5551,9548,GRANBY PARK
1,Wetland,#6BA38A,1461,131.49,1.3149000000000002,9548,GRANBY PARK
1,Water,#4D70A3,1345,121.05,1.2105,9548,GRANBY PARK
1,Sub-polar taiga needleleaf forest,#949C70,375,33.75,0.3375,9548,GRANBY PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,105,9.45,0.09449999999999999,9548,GRANBY PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,38,3.42,0.0342,9548,GRANBY PARK
1,Temperate or sub-polar needleleaf forest,#003D00,329602,29664.18,296.6418,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Mixed forest,#5C752B,50366,4532.94,45.32939999999999,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Water,#4D70A3,46829,4214.61,42.1461,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Temperate or sub-polar grassland,#E0CF8A,4275,384.75,3.8475,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Temperate or sub-polar shrubland,#B38A33,3902,351.18,3.5118,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3435,309.15,3.0915,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Barren lands,#A8ABAD,720,64.8,0.648,0339,MUQQIWN/BROOKS PENINSULA PARK
1,Temperate or sub-polar needleleaf forest,#003D00,308950,27805.5,278.055,9549,GLADSTONE PARK
1,Temperate or sub-polar shrubland,#B38A33,39359,3542.31,35.4231,9549,GLADSTONE PARK
1,Temperate or sub-polar grassland,#E0CF8A,32550,2929.5,29.295,9549,GLADSTONE PARK
1,Mixed forest,#5C752B,26234,2361.06,23.610599999999998,9549,GLADSTONE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,19950,1795.5,17.955,9549,GLADSTONE PARK
1,Barren lands,#A8ABAD,8358,752.22,7.522200000000001,9549,GLADSTONE PARK
1,Water,#4D70A3,2152,193.68,1.9368,9549,GLADSTONE PARK
1,Wetland,#6BA38A,359,32.31,0.3231,9549,GLADSTONE PARK
1,Urban,#DB2126,43,3.8699999999999997,0.0387,9549,GLADSTONE PARK
1,Sub-polar taiga needleleaf forest,#949C70,39,3.51,0.0351,9549,GLADSTONE PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,18,1.6199999999999999,0.0162,9549,GLADSTONE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,199996,17999.64,179.9964,0005,MOUNT ASSINIBOINE PARK
1,Barren lands,#A8ABAD,127642,11487.779999999999,114.8778,0005,MOUNT ASSINIBOINE PARK
1,Temperate or sub-polar grassland,#E0CF8A,32304,2907.3599999999997,29.073599999999995,0005,MOUNT ASSINIBOINE PARK
1,Snow and Ice,#FFFAFF,25828,2324.52,23.2452,0005,MOUNT ASSINIBOINE PARK
1,Temperate or sub-polar shrubland,#B38A33,18056,1625.04,16.2504,0005,MOUNT ASSINIBOINE PARK
1,Sub-polar taiga needleleaf forest,#949C70,14499,1304.9099999999999,13.0491,0005,MOUNT ASSINIBOINE PARK
1,Water,#4D70A3,3288,295.92,2.9592,0005,MOUNT ASSINIBOINE PARK
1,Wetland,#6BA38A,2332,209.88,2.0987999999999998,0005,MOUNT ASSINIBOINE PARK
1,Mixed forest,#5C752B,1507,135.63,1.3563,0005,MOUNT ASSINIBOINE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,1150,103.5,1.035,0005,MOUNT ASSINIBOINE PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,746,67.14,0.6714,0005,MOUNT ASSINIBOINE PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,281,25.29,0.2529,0005,MOUNT ASSINIBOINE PARK
1,Urban,#DB2126,4,0.36,0.0036,0005,MOUNT ASSINIBOINE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,280584,25252.559999999998,252.52559999999997,0251,CARP LAKE PARK
1,Water,#4D70A3,78162,7034.58,70.3458,0251,CARP LAKE PARK
1,Mixed forest,#5C752B,36316,3268.44,32.684400000000004,0251,CARP LAKE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,7795,701.55,7.015499999999999,0251,CARP LAKE PARK
1,Temperate or sub-polar grassland,#E0CF8A,3905,351.45,3.5145,0251,CARP LAKE PARK
1,Temperate or sub-polar shrubland,#B38A33,2186,196.73999999999998,1.9673999999999998,0251,CARP LAKE PARK
1,Wetland,#6BA38A,203,18.27,0.1827,0251,CARP LAKE PARK
1,Barren lands,#A8ABAD,30,2.6999999999999997,0.026999999999999996,0251,CARP LAKE PARK
1,Snow and Ice,#FFFAFF,21,1.89,0.0189,0251,CARP LAKE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,202970,18267.3,182.673,9508,PINECONE BURKE PARK
1,Temperate or sub-polar shrubland,#B38A33,65390,5885.0999999999995,58.85099999999999,9508,PINECONE BURKE PARK
1,Barren lands,#A8ABAD,48354,4351.86,43.5186,9508,PINECONE BURKE PARK
1,Snow and Ice,#FFFAFF,28859,2597.31,25.9731,9508,PINECONE BURKE PARK
1,Temperate or sub-polar grassland,#E0CF8A,27703,2493.27,24.9327,9508,PINECONE BURKE PARK
1,Mixed forest,#5C752B,25084,2257.56,22.575599999999998,9508,PINECONE BURKE PARK
1,Water,#4D70A3,10759,968.31,9.6831,9508,PINECONE BURKE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,2288,205.92,2.0591999999999997,9508,PINECONE BURKE PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,41,3.69,0.0369,9508,PINECONE BURKE PARK
1,Sub-polar taiga needleleaf forest,#949C70,18,1.6199999999999999,0.0162,9508,PINECONE BURKE PARK
1,Wetland,#6BA38A,17,1.53,0.015300000000000001,9508,PINECONE BURKE PARK
1,Urban,#DB2126,16,1.44,0.0144,9508,PINECONE BURKE PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,5,0.44999999999999996,0.0045,9508,PINECONE BURKE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,282025,25382.25,253.8225,0435,CHASE PARK
1,Temperate or sub-polar grassland,#E0CF8A,36249,3262.41,32.6241,0435,CHASE PARK
1,Temperate or sub-polar shrubland,#B38A33,31502,2835.18,28.351799999999997,0435,CHASE PARK
1,Barren lands,#A8ABAD,14370,1293.3,12.933,0435,CHASE PARK
1,Water,#4D70A3,7734,696.06,6.9605999999999995,0435,CHASE PARK
1,Mixed forest,#5C752B,7022,631.98,6.3198,0435,CHASE PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,2495,224.54999999999998,2.2455,0435,CHASE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,2434,219.06,2.1906,0435,CHASE PARK
1,Sub-polar taiga needleleaf forest,#949C70,274,24.66,0.2466,0435,CHASE PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,266,23.939999999999998,0.23939999999999997,0435,CHASE PARK
1,Wetland,#6BA38A,19,1.71,0.0171,0435,CHASE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,241207,21708.629999999997,217.08629999999997,0532,BURNIE-SHEA PARK
1,Barren lands,#A8ABAD,39712,3574.08,35.7408,0532,BURNIE-SHEA PARK
1,Snow and Ice,#FFFAFF,35008,3150.72,31.507199999999997,0532,BURNIE-SHEA PARK
1,Temperate or sub-polar shrubland,#B38A33,15287,1375.83,13.758299999999998,0532,BURNIE-SHEA PARK
1,Mixed forest,#5C752B,15211,1368.99,13.6899,0532,BURNIE-SHEA PARK
1,Water,#4D70A3,11846,1066.1399999999999,10.661399999999999,0532,BURNIE-SHEA PARK
1,Temperate or sub-polar grassland,#E0CF8A,7790,701.1,7.011,0532,BURNIE-SHEA PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,4485,403.65,4.0365,0532,BURNIE-SHEA PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,247,22.23,0.2223,0532,BURNIE-SHEA PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,6,0.54,0.0054,0532,BURNIE-SHEA PARK
1,Sub-polar taiga needleleaf forest,#949C70,6,0.54,0.0054,0532,BURNIE-SHEA PARK
1,Wetland,#6BA38A,6,0.54,0.0054,0532,BURNIE-SHEA PARK
1,Temperate or sub-polar needleleaf forest,#003D00,280906,25281.54,252.8154,0199,CATHEDRAL PARK
1,Barren lands,#A8ABAD,39358,3542.22,35.4222,0199,CATHEDRAL PARK
1,Temperate or sub-polar grassland,#E0CF8A,15226,1370.34,13.703399999999998,0199,CATHEDRAL PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,11071,996.39,9.9639,0199,CATHEDRAL PARK
1,Temperate or sub-polar shrubland,#B38A33,9622,865.98,8.6598,0199,CATHEDRAL PARK
1,Sub-polar taiga needleleaf forest,#949C70,5173,465.57,4.6556999999999995,0199,CATHEDRAL PARK
1,Mixed forest,#5C752B,2239,201.51,2.0151,0199,CATHEDRAL PARK
1,Water,#4D70A3,1362,122.58,1.2258,0199,CATHEDRAL PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,585,52.65,0.5265,0199,CATHEDRAL PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,404,36.36,0.3636,0199,CATHEDRAL PARK
1,NA,NA,400,36,0.36,0199,CATHEDRAL PARK
1,Urban,#DB2126,211,18.99,0.18989999999999999,0199,CATHEDRAL PARK
1,Snow and Ice,#FFFAFF,35,3.15,0.0315,0199,CATHEDRAL PARK
1,Wetland,#6BA38A,6,0.54,0.0054,0199,CATHEDRAL PARK
1,Temperate or sub-polar needleleaf forest,#003D00,215043,19353.87,193.53869999999998,0222,GWILLIM LAKE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,51002,4590.179999999999,45.901799999999994,0222,GWILLIM LAKE PARK
1,Mixed forest,#5C752B,32915,2962.35,29.6235,0222,GWILLIM LAKE PARK
1,Temperate or sub-polar shrubland,#B38A33,26832,2414.88,24.1488,0222,GWILLIM LAKE PARK
1,Water,#4D70A3,14129,1271.61,12.716099999999999,0222,GWILLIM LAKE PARK
1,Temperate or sub-polar grassland,#E0CF8A,4328,389.52,3.8952,0222,GWILLIM LAKE PARK
1,Barren lands,#A8ABAD,1659,149.31,1.4931,0222,GWILLIM LAKE PARK
1,Wetland,#6BA38A,407,36.629999999999995,0.36629999999999996,0222,GWILLIM LAKE PARK
1,Urban,#DB2126,75,6.75,0.0675,0222,GWILLIM LAKE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,133654,12028.859999999999,120.28859999999999,0004,KOKANEE GLACIER PARK
1,Barren lands,#A8ABAD,103634,9327.06,93.2706,0004,KOKANEE GLACIER PARK
1,Temperate or sub-polar grassland,#E0CF8A,32816,2953.44,29.5344,0004,KOKANEE GLACIER PARK
1,Sub-polar taiga needleleaf forest,#949C70,27852,2506.68,25.066799999999997,0004,KOKANEE GLACIER PARK
1,Temperate or sub-polar shrubland,#B38A33,24151,2173.59,21.7359,0004,KOKANEE GLACIER PARK
1,Snow and Ice,#FFFAFF,10155,913.9499999999999,9.1395,0004,KOKANEE GLACIER PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,9449,850.41,8.5041,0004,KOKANEE GLACIER PARK
1,Mixed forest,#5C752B,5490,494.09999999999997,4.941,0004,KOKANEE GLACIER PARK
1,Water,#4D70A3,3608,324.71999999999997,3.2472,0004,KOKANEE GLACIER PARK
1,Wetland,#6BA38A,1248,112.32,1.1232,0004,KOKANEE GLACIER PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,201,18.09,0.1809,0004,KOKANEE GLACIER PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,144,12.959999999999999,0.1296,0004,KOKANEE GLACIER PARK
1,Urban,#DB2126,5,0.44999999999999996,0.0045,0004,KOKANEE GLACIER PARK
1,Temperate or sub-polar needleleaf forest,#003D00,185286,16675.739999999998,166.7574,0329,BABINE MOUNTAINS PARK
1,Barren lands,#A8ABAD,87354,7861.86,78.6186,0329,BABINE MOUNTAINS PARK
1,Temperate or sub-polar shrubland,#B38A33,18409,1656.81,16.5681,0329,BABINE MOUNTAINS PARK
1,Temperate or sub-polar grassland,#E0CF8A,14875,1338.75,13.3875,0329,BABINE MOUNTAINS PARK
1,Mixed forest,#5C752B,11838,1065.42,10.654200000000001,0329,BABINE MOUNTAINS PARK
1,Snow and Ice,#FFFAFF,7815,703.35,7.0335,0329,BABINE MOUNTAINS PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,3881,349.28999999999996,3.4928999999999997,0329,BABINE MOUNTAINS PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3078,277.02,2.7702,0329,BABINE MOUNTAINS PARK
1,Water,#4D70A3,1993,179.37,1.7937,0329,BABINE MOUNTAINS PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,1410,126.89999999999999,1.269,0329,BABINE MOUNTAINS PARK
1,Sub-polar taiga needleleaf forest,#949C70,816,73.44,0.7343999999999999,0329,BABINE MOUNTAINS PARK
1,Snow and Ice,#FFFAFF,104445,9400.05,94.00049999999999,9768,CLENDINNING PARK
1,Temperate or sub-polar needleleaf forest,#003D00,88201,7938.09,79.3809,9768,CLENDINNING PARK
1,Barren lands,#A8ABAD,73315,6598.3499999999995,65.98349999999999,9768,CLENDINNING PARK
1,Temperate or sub-polar shrubland,#B38A33,29028,2612.52,26.1252,9768,CLENDINNING PARK
1,Temperate or sub-polar grassland,#E0CF8A,23343,2100.87,21.008699999999997,9768,CLENDINNING PARK
1,Water,#4D70A3,5879,529.11,5.2911,9768,CLENDINNING PARK
1,Mixed forest,#5C752B,5713,514.17,5.141699999999999,9768,CLENDINNING PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3625,326.25,3.2625,9768,CLENDINNING PARK
1,Urban,#DB2126,129,11.61,0.1161,9768,CLENDINNING PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,44,3.96,0.039599999999999996,9768,CLENDINNING PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,6,0.54,0.0054,9768,CLENDINNING PARK
1,Sub-polar taiga needleleaf forest,#949C70,5,0.44999999999999996,0.0045,9768,CLENDINNING PARK
1,Temperate or sub-polar grassland,#E0CF8A,160876,14478.84,144.7884,9956,KLIN-SE-ZA PARK ADDITION
1,Temperate or sub-polar needleleaf forest,#003D00,112751,10147.59,101.4759,9956,KLIN-SE-ZA PARK ADDITION
1,Temperate or sub-polar shrubland,#B38A33,11192,1007.28,10.072799999999999,9956,KLIN-SE-ZA PARK ADDITION
1,Mixed forest,#5C752B,6253,562.77,5.6277,9956,KLIN-SE-ZA PARK ADDITION
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3991,359.19,3.5919,9956,KLIN-SE-ZA PARK ADDITION
1,Barren lands,#A8ABAD,3823,344.07,3.4407,9956,KLIN-SE-ZA PARK ADDITION
1,Water,#4D70A3,852,76.67999999999999,0.7667999999999999,9956,KLIN-SE-ZA PARK ADDITION
1,Sub-polar taiga needleleaf forest,#949C70,503,45.269999999999996,0.45269999999999994,9956,KLIN-SE-ZA PARK ADDITION
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,77,6.93,0.0693,9956,KLIN-SE-ZA PARK ADDITION
1,Temperate or sub-polar needleleaf forest,#003D00,212199,19097.91,190.9791,0261,SKAGIT VALLEY PARK
1,Mixed forest,#5C752B,38081,3427.29,34.2729,0261,SKAGIT VALLEY PARK
1,Temperate or sub-polar shrubland,#B38A33,23488,2113.92,21.139200000000002,0261,SKAGIT VALLEY PARK
1,Temperate or sub-polar grassland,#E0CF8A,14837,1335.33,13.353299999999999,0261,SKAGIT VALLEY PARK
1,Barren lands,#A8ABAD,13767,1239.03,12.3903,0261,SKAGIT VALLEY PARK
1,Water,#4D70A3,4394,395.46,3.9545999999999997,0261,SKAGIT VALLEY PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,1752,157.68,1.5768,0261,SKAGIT VALLEY PARK
1,Snow and Ice,#FFFAFF,1702,153.18,1.5318,0261,SKAGIT VALLEY PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,317,28.529999999999998,0.2853,0261,SKAGIT VALLEY PARK
1,Sub-polar taiga needleleaf forest,#949C70,68,6.12,0.061200000000000004,0261,SKAGIT VALLEY PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,5,0.44999999999999996,0.0045,0261,SKAGIT VALLEY PARK
1,Temperate or sub-polar needleleaf forest,#003D00,167312,15058.08,150.5808,8741,SEVEN SISTERS PARK
1,Barren lands,#A8ABAD,49227,4430.429999999999,44.30429999999999,8741,SEVEN SISTERS PARK
1,Snow and Ice,#FFFAFF,27441,2469.69,24.6969,8741,SEVEN SISTERS PARK
1,Mixed forest,#5C752B,16860,1517.3999999999999,15.174,8741,SEVEN SISTERS PARK
1,Temperate or sub-polar grassland,#E0CF8A,12410,1116.8999999999999,11.168999999999999,8741,SEVEN SISTERS PARK
1,Temperate or sub-polar shrubland,#B38A33,12327,1109.43,11.0943,8741,SEVEN SISTERS PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3029,272.61,2.7261,8741,SEVEN SISTERS PARK
1,Water,#4D70A3,849,76.41,0.7641,8741,SEVEN SISTERS PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,654,58.86,0.5886,8741,SEVEN SISTERS PARK
1,Sub-polar taiga needleleaf forest,#949C70,149,13.41,0.1341,8741,SEVEN SISTERS PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,47,4.2299999999999995,0.0423,8741,SEVEN SISTERS PARK
1,Temperate or sub-polar needleleaf forest,#003D00,230452,20740.68,207.4068,9552,WEST ARM PARK
1,Temperate or sub-polar grassland,#E0CF8A,22744,2046.96,20.4696,9552,WEST ARM PARK
1,Temperate or sub-polar shrubland,#B38A33,18154,1633.86,16.3386,9552,WEST ARM PARK
1,Barren lands,#A8ABAD,8349,751.41,7.5141,9552,WEST ARM PARK
1,Sub-polar taiga needleleaf forest,#949C70,3840,345.59999999999997,3.4559999999999995,9552,WEST ARM PARK
1,Mixed forest,#5C752B,3340,300.59999999999997,3.006,9552,WEST ARM PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,2435,219.15,2.1915,9552,WEST ARM PARK
1,Water,#4D70A3,1393,125.36999999999999,1.2536999999999998,9552,WEST ARM PARK
1,Wetland,#6BA38A,316,28.439999999999998,0.2844,9552,WEST ARM PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,128,11.52,0.1152,9552,WEST ARM PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,76,6.84,0.0684,9552,WEST ARM PARK
1,Snow and Ice,#FFFAFF,66,5.9399999999999995,0.059399999999999994,9552,WEST ARM PARK
1,Urban,#DB2126,46,4.14,0.0414,9552,WEST ARM PARK
1,Temperate or sub-polar needleleaf forest,#003D00,144560,13010.4,130.10399999999998,9824,MEHATL CREEK PARK
1,Barren lands,#A8ABAD,69875,6288.75,62.8875,9824,MEHATL CREEK PARK
1,Snow and Ice,#FFFAFF,18726,1685.34,16.8534,9824,MEHATL CREEK PARK
1,Temperate or sub-polar shrubland,#B38A33,18714,1684.26,16.8426,9824,MEHATL CREEK PARK
1,Temperate or sub-polar grassland,#E0CF8A,17258,1553.22,15.5322,9824,MEHATL CREEK PARK
1,Mixed forest,#5C752B,7508,675.72,6.7572,9824,MEHATL CREEK PARK
1,Water,#4D70A3,2557,230.13,2.3013,9824,MEHATL CREEK PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,1898,170.82,1.7082,9824,MEHATL CREEK PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,1522,136.98,1.3698,9824,MEHATL CREEK PARK
1,Sub-polar taiga needleleaf forest,#949C70,926,83.34,0.8334,9824,MEHATL CREEK PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,420,37.8,0.37799999999999995,9824,MEHATL CREEK PARK
1,Barren lands,#A8ABAD,164268,14784.119999999999,147.8412,0094,STONE MOUNTAIN PARK
1,Temperate or sub-polar needleleaf forest,#003D00,36633,3296.97,32.969699999999996,0094,STONE MOUNTAIN PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,25421,2287.89,22.878899999999998,0094,STONE MOUNTAIN PARK
1,Temperate or sub-polar shrubland,#B38A33,19756,1778.04,17.7804,0094,STONE MOUNTAIN PARK
1,Temperate or sub-polar grassland,#E0CF8A,9457,851.13,8.5113,0094,STONE MOUNTAIN PARK
1,Water,#4D70A3,4808,432.71999999999997,4.3271999999999995,0094,STONE MOUNTAIN PARK
1,Sub-polar taiga needleleaf forest,#949C70,2909,261.81,2.6181,0094,STONE MOUNTAIN PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,1476,132.84,1.3284,0094,STONE MOUNTAIN PARK
1,Snow and Ice,#FFFAFF,355,31.95,0.3195,0094,STONE MOUNTAIN PARK
1,Urban,#DB2126,193,17.37,0.17370000000000002,0094,STONE MOUNTAIN PARK
1,Mixed forest,#5C752B,89,8.01,0.0801,0094,STONE MOUNTAIN PARK
1,Barren lands,#A8ABAD,98605,8874.449999999999,88.74449999999999,0034,HAMBER PARK
1,Temperate or sub-polar needleleaf forest,#003D00,63014,5671.26,56.7126,0034,HAMBER PARK
1,Snow and Ice,#FFFAFF,53177,4785.929999999999,47.85929999999999,0034,HAMBER PARK
1,Temperate or sub-polar grassland,#E0CF8A,20576,1851.84,18.5184,0034,HAMBER PARK
1,Water,#4D70A3,10823,974.0699999999999,9.740699999999999,0034,HAMBER PARK
1,Temperate or sub-polar shrubland,#B38A33,9427,848.43,8.4843,0034,HAMBER PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,6441,579.6899999999999,5.796899999999999,0034,HAMBER PARK
1,Sub-polar taiga needleleaf forest,#949C70,5999,539.91,5.3991,0034,HAMBER PARK
1,Mixed forest,#5C752B,2669,240.20999999999998,2.4021,0034,HAMBER PARK
1,Wetland,#6BA38A,1561,140.48999999999998,1.4048999999999998,0034,HAMBER PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,364,32.76,0.3276,0034,HAMBER PARK
1,Urban,#DB2126,275,24.75,0.2475,0034,HAMBER PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,34,3.06,0.030600000000000002,0034,HAMBER PARK
1,Temperate or sub-polar needleleaf forest,#003D00,203130,18281.7,182.817,9808,MOUNT BLANCHET PARK
1,Barren lands,#A8ABAD,16208,1458.72,14.587200000000001,9808,MOUNT BLANCHET PARK
1,Mixed forest,#5C752B,13975,1257.75,12.5775,9808,MOUNT BLANCHET PARK
1,Temperate or sub-polar shrubland,#B38A33,9336,840.24,8.4024,9808,MOUNT BLANCHET PARK
1,Temperate or sub-polar grassland,#E0CF8A,7339,660.51,6.6051,9808,MOUNT BLANCHET PARK
1,Water,#4D70A3,5969,537.21,5.3721000000000005,9808,MOUNT BLANCHET PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,3655,328.95,3.2895,9808,MOUNT BLANCHET PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,658,59.22,0.5922,9808,MOUNT BLANCHET PARK
1,Sub-polar taiga needleleaf forest,#949C70,197,17.73,0.1773,9808,MOUNT BLANCHET PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,97,8.73,0.0873,9808,MOUNT BLANCHET PARK
1,Snow and Ice,#FFFAFF,5,0.44999999999999996,0.0045,9808,MOUNT BLANCHET PARK
1,Temperate or sub-polar needleleaf forest,#003D00,145231,13070.789999999999,130.7079,0143,MONASHEE PARK
1,Barren lands,#A8ABAD,36332,3269.8799999999997,32.6988,0143,MONASHEE PARK
1,Temperate or sub-polar grassland,#E0CF8A,19998,1799.82,17.9982,0143,MONASHEE PARK
1,Temperate or sub-polar shrubland,#B38A33,16942,1524.78,15.2478,0143,MONASHEE PARK
1,Mixed forest,#5C752B,11106,999.54,9.9954,0143,MONASHEE PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,7049,634.41,6.3441,0143,MONASHEE PARK
1,Sub-polar taiga needleleaf forest,#949C70,4635,417.15,4.1715,0143,MONASHEE PARK
1,Water,#4D70A3,3752,337.68,3.3768000000000002,0143,MONASHEE PARK
1,Snow and Ice,#FFFAFF,3043,273.87,2.7387,0143,MONASHEE PARK
1,Wetland,#6BA38A,419,37.71,0.3771,0143,MONASHEE PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,392,35.28,0.3528,0143,MONASHEE PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,49,4.41,0.0441,0143,MONASHEE PARK
1,Temperate or sub-polar needleleaf forest,#003D00,128606,11574.539999999999,115.74539999999999,9461,WEST TWIN PARK
1,Barren lands,#A8ABAD,40664,3659.7599999999998,36.5976,9461,WEST TWIN PARK
1,Temperate or sub-polar shrubland,#B38A33,23592,2123.2799999999997,21.232799999999997,9461,WEST TWIN PARK
1,Temperate or sub-polar grassland,#E0CF8A,15984,1438.56,14.3856,9461,WEST TWIN PARK
1,Temperate or sub-polar broadleaf deciduous forest,#148C3D,10333,929.9699999999999,9.2997,9461,WEST TWIN PARK
1,Snow and Ice,#FFFAFF,9343,840.87,8.4087,9461,WEST TWIN PARK
1,Mixed forest,#5C752B,9146,823.14,8.2314,9461,WEST TWIN PARK
1,Sub-polar taiga needleleaf forest,#949C70,1894,170.45999999999998,1.7046,9461,WEST TWIN PARK
1,Wetland,#6BA38A,718,64.62,0.6462,9461,WEST TWIN PARK
1,Water,#4D70A3,287,25.83,0.2583,9461,WEST TWIN PARK
1,Sub-polar or polar grassland-lichen-moss,#BAD48F,160,14.399999999999999,0.144,9461,WEST TWIN PARK
1,Sub-polar or polar shrubland-lichen-moss,#9C7554,92,8.28,0.0828,9461,WEST TWIN PARK
